,Date,Open,High,Low,Close,Adj Close,Volume
706,2017-09-28,153.889999,154.279999,152.699997,153.279999,148.244507,22005500
707,2017-09-29,153.21000700000002,154.130005,152.0,154.119995,149.0569,26299800
708,2017-10-02,154.259995,154.449997,152.720001,153.809998,148.757111,18698800
709,2017-10-03,154.009995,155.08999599999999,153.91000400000001,154.479996,149.40510600000002,16230300
710,2017-10-04,153.630005,153.860001,152.46000700000002,153.479996,148.437958,20163800
711,2017-10-05,154.179993,155.440002,154.050003,155.389999,150.285172,21283800
712,2017-10-06,154.970001,155.490005,154.559998,155.300003,150.198135,17407600
713,2017-10-09,155.809998,156.729996,155.490005,155.83999599999999,150.720398,16262900
714,2017-10-10,156.059998,158.0,155.100006,155.899994,150.778427,15617000
715,2017-10-11,155.970001,156.979996,155.75,156.550003,151.407104,16905600
716,2017-10-12,156.350006,157.369995,155.729996,156.0,150.875168,16125100
717,2017-10-13,156.729996,157.279999,156.41000400000001,156.990005,151.832642,16394200
718,2017-10-16,157.899994,160.0,157.649994,159.880005,154.627701,24121500
719,2017-10-17,159.779999,160.869995,159.229996,160.470001,155.198318,18997300
720,2017-10-18,160.419998,160.71000700000002,159.600006,159.759995,154.511642,16374200
721,2017-10-19,156.75,157.080002,155.020004,155.979996,150.855804,42584200
722,2017-10-20,156.610001,157.75,155.96000700000002,156.25,151.116959,23974100
723,2017-10-23,156.889999,157.690002,155.5,156.169998,151.039581,21984300
724,2017-10-24,156.28999299999998,157.419998,156.199997,157.100006,151.93901100000002,17757200
725,2017-10-25,156.91000400000001,157.550003,155.270004,156.41000400000001,151.271683,21207100
726,2017-10-26,157.229996,157.830002,156.779999,157.41000400000001,152.238815,17000500
727,2017-10-27,159.28999299999998,163.600006,158.699997,163.050003,157.69354199999998,44454200
728,2017-10-30,163.889999,168.070007,163.720001,166.720001,161.242996,44700800
729,2017-10-31,167.899994,169.649994,166.940002,169.03999299999998,163.48675500000002,36046800
730,2017-11-01,169.869995,169.940002,165.610001,166.889999,161.40739399999998,33637800
731,2017-11-02,166.600006,168.5,165.279999,168.110001,162.587326,41393400
732,2017-11-03,174.0,174.259995,171.119995,172.5,166.833115,59398600
733,2017-11-06,172.369995,174.990005,171.720001,174.25,168.52562,35026300
734,2017-11-07,173.91000400000001,175.25,173.600006,174.809998,169.067215,24361500
735,2017-11-08,174.66000400000001,176.240005,174.330002,176.240005,170.450256,24409500
736,2017-11-09,175.110001,176.100006,173.139999,175.880005,170.102097,29482600
737,2017-11-10,175.110001,175.380005,174.270004,174.669998,169.53909299999998,25145500
738,2017-11-13,173.5,174.5,173.399994,173.970001,168.85966499999998,16982100
739,2017-11-14,173.03999299999998,173.479996,171.179993,171.33999599999999,166.3069,24782500
740,2017-11-15,169.970001,170.320007,168.380005,169.080002,164.113281,29158100
741,2017-11-16,171.179993,171.869995,170.300003,171.100006,166.073975,23637500
742,2017-11-17,171.03999299999998,171.389999,169.639999,170.149994,165.151871,21899500
743,2017-11-20,170.28999299999998,170.559998,169.559998,169.979996,164.98689299999998,16262400
744,2017-11-21,170.779999,173.699997,170.779999,173.139999,168.054031,25131300
745,2017-11-22,173.360001,175.0,173.050003,174.96000700000002,169.82058700000002,25588900
746,2017-11-24,175.100006,175.5,174.649994,174.970001,169.830307,14026700
747,2017-11-27,175.050003,175.080002,173.33999599999999,174.08999599999999,168.976135,20716800
748,2017-11-28,174.300003,174.869995,171.860001,173.070007,167.986099,26428800
749,2017-11-29,172.630005,172.919998,167.16000400000001,169.479996,164.501587,41666400
750,2017-11-30,170.429993,172.139999,168.440002,171.850006,166.80195600000002,41527200
751,2017-12-01,169.949997,171.669998,168.5,171.050003,166.025436,39759300
752,2017-12-04,172.479996,172.619995,169.630005,169.800003,164.81213400000001,32542400
753,2017-12-05,169.059998,171.520004,168.399994,169.639999,164.656845,27350200
754,2017-12-06,167.5,170.199997,166.46000700000002,169.009995,164.04538,28560000
755,2017-12-07,169.029999,170.440002,168.91000400000001,169.320007,164.346298,25673300
756,2017-12-08,170.490005,171.0,168.820007,169.369995,164.394775,23355200
757,2017-12-11,169.199997,172.889999,168.78999299999998,172.669998,167.597855,35273800
758,2017-12-12,172.149994,172.389999,171.46000700000002,171.699997,166.656357,19409200
759,2017-12-13,172.5,173.53999299999998,172.0,172.270004,167.20961,23818400
760,2017-12-14,172.399994,173.130005,171.649994,172.220001,167.161057,20476500
761,2017-12-15,173.630005,174.169998,172.46000700000002,173.970001,168.85966499999998,40169300
762,2017-12-18,174.880005,177.199997,174.860001,176.419998,171.237717,29421100
763,2017-12-19,175.029999,175.389999,174.08999599999999,174.53999299999998,169.412903,27436400
764,2017-12-20,174.869995,175.419998,173.25,174.350006,169.2285,23475600
765,2017-12-21,174.169998,176.020004,174.100006,175.009995,169.86911,20949900
766,2017-12-22,174.679993,175.419998,174.5,175.009995,169.86911,16349400
767,2017-12-26,170.800003,171.470001,169.679993,170.570007,165.55955500000002,33185500
768,2017-12-27,170.100006,170.779999,169.71000700000002,170.600006,165.58866899999998,21498200
769,2017-12-28,171.0,171.850006,170.479996,171.080002,166.054581,16480200
770,2017-12-29,170.520004,170.58999599999999,169.220001,169.229996,164.258896,25999900
771,2018-01-02,170.16000400000001,172.300003,169.259995,172.259995,167.19988999999998,25555900
772,2018-01-03,172.529999,174.550003,171.96000700000002,172.229996,167.170776,29517900
773,2018-01-04,172.53999299999998,173.470001,172.080002,173.029999,167.94726599999998,22434600
774,2018-01-05,173.440002,175.369995,173.050003,175.0,169.859406,23660000
775,2018-01-08,174.350006,175.610001,173.929993,174.350006,169.2285,20567800
776,2018-01-09,174.550003,175.059998,173.41000400000001,174.330002,169.209091,21584000
777,2018-01-10,173.16000400000001,174.300003,173.0,174.28999299999998,169.17025800000002,23959900
778,2018-01-11,174.58999599999999,175.490005,174.490005,175.279999,170.13118,18667700
779,2018-01-12,176.179993,177.360001,175.649994,177.08999599999999,171.888031,25418100
780,2018-01-16,177.899994,179.389999,176.139999,176.190002,171.014465,29565900
781,2018-01-17,176.149994,179.25,175.070007,179.100006,173.83900500000001,34386800
782,2018-01-18,179.369995,180.100006,178.25,179.259995,173.994293,31193400
783,2018-01-19,178.610001,179.580002,177.41000400000001,178.46000700000002,173.21778899999998,32425100
784,2018-01-22,177.300003,177.779999,176.600006,177.0,171.800674,27108600
785,2018-01-23,177.300003,179.440002,176.820007,177.03999299999998,171.839493,32689100
786,2018-01-24,177.25,177.300003,173.199997,174.220001,169.102325,51105100
787,2018-01-25,174.509995,174.949997,170.529999,171.110001,166.08367900000002,41529000
788,2018-01-26,172.0,172.0,170.059998,171.509995,166.471924,39143000
789,2018-01-29,170.16000400000001,170.16000400000001,167.070007,167.96000700000002,163.02621499999998,50640400
790,2018-01-30,165.529999,167.369995,164.699997,166.970001,162.065277,46048200
791,2018-01-31,166.869995,168.440002,166.5,167.429993,162.51178000000002,32478900
792,2018-02-01,167.169998,168.619995,166.759995,167.779999,162.85148600000002,47230800
793,2018-02-02,166.0,166.800003,160.100006,160.5,155.78537,86593800
794,2018-02-05,159.100006,163.880005,156.0,156.490005,151.893127,72738500
795,2018-02-06,154.830002,163.720001,154.0,163.029999,158.24101299999998,68243800
796,2018-02-07,163.08999599999999,163.399994,159.070007,159.53999299999998,154.853531,51608600
797,2018-02-08,160.28999299999998,161.0,155.029999,155.149994,150.592499,54390500
798,2018-02-09,157.070007,157.889999,150.240005,156.41000400000001,152.434464,70672600
799,2018-02-12,158.5,163.889999,157.509995,162.71000700000002,158.574326,60819500
800,2018-02-13,161.949997,164.75,161.649994,164.33999599999999,160.162903,32549200
801,2018-02-14,163.03999299999998,167.53999299999998,162.880005,167.369995,163.115891,40644900
802,2018-02-15,169.78999299999998,173.08999599999999,169.0,172.990005,168.59303300000002,51147200
803,2018-02-16,172.360001,174.820007,171.770004,172.429993,168.047272,40176100
804,2018-02-20,172.050003,174.259995,171.419998,171.850006,167.482025,33930500
805,2018-02-21,172.830002,174.119995,171.009995,171.070007,166.721848,37471600
806,2018-02-22,171.800003,173.949997,171.71000700000002,172.5,168.115509,30991900
807,2018-02-23,173.669998,175.649994,173.53999299999998,175.5,171.039246,33812400
808,2018-02-26,176.350006,179.389999,176.21000700000002,178.970001,174.42103600000002,38162200
809,2018-02-27,179.100006,180.479996,178.16000400000001,178.389999,173.855804,38928100
810,2018-02-28,179.259995,180.619995,178.050003,178.119995,173.592667,37782100
811,2018-03-01,178.53999299999998,179.779999,172.66000400000001,175.0,170.551941,48802000
812,2018-03-02,172.800003,176.300003,172.449997,176.21000700000002,171.731186,38454000
813,2018-03-05,175.21000700000002,177.740005,174.520004,176.820007,172.32571399999998,28401400
814,2018-03-06,177.91000400000001,178.25,176.130005,176.669998,172.179504,23788500
815,2018-03-07,174.940002,175.850006,174.270004,175.029999,170.581207,31703500
816,2018-03-08,175.479996,177.119995,175.070007,176.940002,172.442642,23774100
817,2018-03-09,177.96000700000002,180.0,177.389999,179.979996,175.405365,32185200
818,2018-03-12,180.28999299999998,182.389999,180.21000700000002,181.720001,177.101135,32207100
819,2018-03-13,182.58999599999999,183.5,179.240005,179.970001,175.39563,31693500
820,2018-03-14,180.320007,180.520004,177.809998,178.440002,173.904495,29368400
821,2018-03-15,178.5,180.240005,178.070007,178.649994,174.109161,22743800
822,2018-03-16,178.649994,179.119995,177.619995,178.020004,173.495193,39404700
823,2018-03-19,177.320007,177.470001,173.66000400000001,175.300003,170.844345,33446800
824,2018-03-20,175.240005,176.800003,174.940002,175.240005,170.78585800000002,19649400
825,2018-03-21,175.03999299999998,175.08999599999999,171.259995,171.270004,166.91674799999998,37054900
826,2018-03-22,170.0,172.679993,168.600006,168.850006,164.55827299999999,41490800
827,2018-03-23,168.389999,169.919998,164.940002,164.940002,160.747635,41028800
828,2018-03-26,168.070007,173.100006,166.440002,172.770004,168.37866200000002,37541200
829,2018-03-27,173.679993,175.149994,166.919998,168.33999599999999,164.061218,40922600
830,2018-03-28,167.25,170.020004,165.190002,166.479996,162.24851999999998,41668500
831,2018-03-29,167.809998,171.75,166.899994,167.779999,163.515457,38398500
832,2018-04-02,166.639999,168.940002,164.470001,166.679993,162.44342,37586800
833,2018-04-03,167.639999,168.75,164.880005,168.389999,164.10997,30278000
834,2018-04-04,164.880005,172.009995,164.770004,171.610001,167.248123,34605500
835,2018-04-05,172.580002,174.229996,172.080002,172.800003,168.40786699999998,26933200
836,2018-04-06,170.970001,172.479996,168.199997,168.380005,164.100235,35005300
837,2018-04-09,169.880005,173.08999599999999,169.850006,170.050003,165.72778300000002,29017700
838,2018-04-10,173.0,174.0,171.529999,173.25,168.846451,28408600
839,2018-04-11,172.229996,173.919998,171.699997,172.440002,168.057022,22431600
840,2018-04-12,173.41000400000001,175.0,173.03999299999998,174.139999,169.713821,22889300
841,2018-04-13,174.779999,175.83999599999999,173.850006,174.729996,170.288803,25124300
842,2018-04-16,175.029999,176.190002,174.830002,175.820007,171.35112,21578400
843,2018-04-17,176.490005,178.940002,176.41000400000001,178.240005,173.709595,26605400
844,2018-04-18,177.809998,178.820007,176.880005,177.83999599999999,173.319763,20754500
845,2018-04-19,173.759995,175.389999,172.66000400000001,172.800003,168.40786699999998,34808800
846,2018-04-20,170.600006,171.220001,165.429993,165.720001,161.507813,65491100
847,2018-04-23,166.830002,166.919998,164.08999599999999,165.240005,161.04003899999998,36515500
848,2018-04-24,165.669998,166.330002,161.220001,162.940002,158.79849199999998,33692000
849,2018-04-25,162.619995,165.419998,162.41000400000001,163.649994,159.490433,28382100
850,2018-04-26,164.119995,165.729996,163.369995,164.220001,160.045959,27963000
851,2018-04-27,164.0,164.330002,160.630005,162.320007,158.194244,35655800
852,2018-04-30,162.130005,167.259995,161.83999599999999,165.259995,161.05950900000002,42427400
853,2018-05-01,166.41000400000001,169.199997,165.270004,169.100006,164.801895,53569400
854,2018-05-02,175.229996,177.75,173.800003,176.570007,172.082062,66539400
855,2018-05-03,175.880005,177.5,174.440002,176.889999,172.39390600000002,34068200
856,2018-05-04,178.25,184.25,178.169998,183.830002,179.157516,56201300
857,2018-05-07,185.179993,187.669998,184.75,185.16000400000001,180.45372,42451400
858,2018-05-08,184.990005,186.220001,183.669998,186.050003,181.321091,28402800
859,2018-05-09,186.550003,187.399994,185.220001,187.360001,182.597794,23211200
860,2018-05-10,187.740005,190.369995,187.649994,190.03999299999998,185.209671,27989300
861,2018-05-11,189.490005,190.059998,187.449997,188.58999599999999,184.50526399999998,26212200
862,2018-05-14,189.009995,189.529999,187.860001,188.149994,184.074799,20778800
863,2018-05-15,186.779999,187.070007,185.100006,186.440002,182.40184,23695200
864,2018-05-16,186.070007,188.46000700000002,186.0,188.179993,184.104141,19183100
865,2018-05-17,188.0,188.91000400000001,186.360001,186.990005,182.939926,17294000
866,2018-05-18,187.190002,187.809998,186.130005,186.309998,182.274643,18297700
867,2018-05-21,188.0,189.270004,186.91000400000001,187.630005,183.566071,18400800
868,2018-05-22,188.380005,188.880005,186.779999,187.16000400000001,183.106216,15240700
869,2018-05-23,186.350006,188.5,185.759995,188.360001,184.280273,20058400
870,2018-05-24,188.770004,188.83999599999999,186.21000700000002,188.149994,184.074799,23234000
871,2018-05-25,188.229996,189.649994,187.649994,188.580002,184.495499,17461000
872,2018-05-29,187.600006,188.75,186.869995,187.899994,183.830231,22514100
873,2018-05-30,187.720001,188.0,186.779999,187.5,183.438889,18690500
874,2018-05-31,187.220001,188.229996,186.139999,186.869995,182.82251000000002,27482800
875,2018-06-01,187.990005,190.259995,187.75,190.240005,186.119507,23442500
876,2018-06-04,191.639999,193.419998,191.350006,191.830002,187.675095,26266200
877,2018-06-05,193.070007,193.940002,192.360001,193.309998,189.123032,21566000
878,2018-06-06,193.630005,194.080002,191.919998,193.979996,189.778519,20933600
879,2018-06-07,194.139999,194.199997,192.33999599999999,193.46000700000002,189.26980600000002,21347200
880,2018-06-08,191.169998,192.0,189.770004,191.699997,187.547913,26656800
881,2018-06-11,191.350006,191.970001,190.21000700000002,191.229996,187.088089,18308500
882,2018-06-12,191.389999,192.610001,191.149994,192.279999,188.115341,16911100
883,2018-06-13,192.419998,192.880005,190.440002,190.699997,186.56956499999998,21638400
884,2018-06-14,191.550003,191.570007,190.220001,190.800003,186.667404,21610100
885,2018-06-15,190.029999,190.16000400000001,188.259995,188.83999599999999,184.74986299999998,61719200
886,2018-06-18,187.880005,189.220001,187.199997,188.740005,184.652008,18484900
887,2018-06-19,185.139999,186.330002,183.449997,185.690002,181.668076,33578500
888,2018-06-20,186.350006,187.199997,185.729996,186.5,182.46054099999998,20628700
889,2018-06-21,187.25,188.350006,184.940002,185.46000700000002,181.443069,25711900
890,2018-06-22,186.119995,186.149994,184.699997,184.919998,180.914749,27200400
891,2018-06-25,183.399994,184.919998,180.729996,182.169998,178.22430400000002,31663100
892,2018-06-26,182.990005,186.529999,182.53999299999998,184.429993,180.435379,24569200
893,2018-06-27,185.229996,187.279999,184.029999,184.16000400000001,180.171219,25285300
894,2018-06-28,184.100006,186.21000700000002,183.800003,185.5,181.482208,17365200
895,2018-06-29,186.28999299999998,187.190002,182.91000400000001,185.110001,181.100647,22737700
896,2018-07-02,183.820007,187.300003,183.419998,187.179993,183.125809,17731300
897,2018-07-03,187.78999299999998,187.949997,183.53999299999998,183.919998,179.936417,13954800
898,2018-07-05,185.259995,186.41000400000001,184.279999,185.399994,181.384354,16604200
899,2018-07-06,185.419998,188.429993,185.199997,187.970001,183.898682,17485200
900,2018-07-09,189.5,190.679993,189.300003,190.580002,186.45216399999998,19756600
901,2018-07-10,190.71000700000002,191.279999,190.179993,190.350006,186.227173,15939100
902,2018-07-11,188.5,189.779999,187.610001,187.880005,183.81063799999998,18831500
903,2018-07-12,189.529999,191.41000400000001,189.309998,191.029999,186.89241,18041100
904,2018-07-13,191.080002,191.83999599999999,190.899994,191.330002,187.185898,12513900
905,2018-07-16,191.520004,192.649994,190.419998,190.91000400000001,186.775024,15043100
906,2018-07-17,189.75,191.869995,189.199997,191.449997,187.303299,15534500
907,2018-07-18,191.779999,191.800003,189.929993,190.399994,186.276047,16393400
908,2018-07-19,189.690002,192.550003,189.690002,191.880005,187.72403,20286800
909,2018-07-20,191.779999,192.429993,190.169998,191.440002,187.293564,20676200
910,2018-07-23,190.679993,191.96000700000002,189.559998,191.610001,187.459839,15989400
911,2018-07-24,192.449997,193.66000400000001,192.050003,193.0,188.819748,18697900
912,2018-07-25,193.059998,194.850006,192.429993,194.820007,190.60034199999998,16709900
913,2018-07-26,194.610001,195.96000700000002,193.610001,194.21000700000002,190.00354,19076000
914,2018-07-27,194.990005,195.190002,190.100006,190.979996,186.843521,24024000
915,2018-07-30,191.899994,192.199997,189.070007,189.91000400000001,185.796677,21029500
916,2018-07-31,190.300003,192.139999,189.33999599999999,190.28999299999998,186.168427,39373000
917,2018-08-01,199.130005,201.759995,197.309998,201.5,197.135651,67935700
918,2018-08-02,200.580002,208.380005,200.350006,207.389999,202.898071,62404000
919,2018-08-03,207.029999,208.740005,205.479996,207.990005,203.485062,33447400
920,2018-08-06,208.0,209.25,207.070007,209.070007,204.541672,25425400
921,2018-08-07,209.320007,209.5,206.759995,207.110001,202.62413,25587400
922,2018-08-08,206.050003,207.809998,204.520004,207.25,202.761124,22525500
923,2018-08-09,209.529999,209.77999900000003,207.199997,208.880005,204.355804,23492600
924,2018-08-10,207.360001,209.100006,206.669998,207.529999,203.74710100000001,24611200
925,2018-08-13,209.309998,210.94999700000002,207.699997,208.869995,205.062668,25890900
926,2018-08-14,210.16000400000001,210.559998,208.259995,209.75,205.92666599999998,20748000
927,2018-08-15,209.220001,210.74000499999997,208.330002,210.24000499999997,206.407715,28807600
928,2018-08-16,211.75,213.809998,211.47000099999997,213.32000699999998,209.43158,28500400
929,2018-08-17,213.440002,217.94999700000002,213.16000400000001,217.580002,213.613892,35427000
930,2018-08-20,218.100006,219.17999300000002,215.11000099999998,215.460007,211.532562,30287700
931,2018-08-21,216.80000299999998,217.190002,214.02999900000003,215.039993,211.120209,26159800
932,2018-08-22,214.100006,216.36000099999998,213.83999599999999,215.05000299999998,211.13003500000002,19018100
933,2018-08-23,214.649994,217.05000299999998,214.600006,215.49000499999997,211.562012,18883200
934,2018-08-24,216.600006,216.899994,215.11000099999998,216.16000400000001,212.21980299999998,18476400
935,2018-08-27,217.149994,218.74000499999997,216.330002,217.940002,213.967346,20525100
936,2018-08-28,219.00999500000003,220.539993,218.919998,219.69999700000002,215.695267,22776800
937,2018-08-29,220.149994,223.49000499999997,219.41000400000001,222.979996,218.915482,27254800
938,2018-08-30,223.25,228.25999500000003,222.399994,225.02999900000003,220.92810099999997,48793800
939,2018-08-31,226.50999500000003,228.86999500000002,226.0,227.63000499999998,223.48071299999998,43340100
940,2018-09-04,228.41000400000001,229.17999300000002,226.63000499999998,228.36000099999998,224.19741800000003,27390100
941,2018-09-05,228.99000499999997,229.669998,225.100006,226.86999500000002,222.734589,33333000
942,2018-09-06,226.229996,227.350006,221.30000299999998,223.100006,219.03331,34290000
943,2018-09-07,221.850006,225.36999500000002,220.710007,221.30000299999998,217.266113,37619800
944,2018-09-10,220.94999700000002,221.850006,216.47000099999997,218.330002,214.350235,39516500
945,2018-09-11,218.00999500000003,224.30000299999998,216.559998,223.850006,219.769638,35749000
946,2018-09-12,224.940002,225.0,219.83999599999999,221.07000699999998,217.040298,49278700
947,2018-09-13,223.520004,228.350006,222.57000699999998,226.41000400000001,222.28295899999998,41706400
948,2018-09-14,225.75,226.83999599999999,222.520004,223.83999599999999,219.75981099999998,31999300
949,2018-09-17,222.149994,222.94999700000002,217.270004,217.88000499999998,213.90844700000002,37195100
950,2018-09-18,217.789993,221.850006,217.11999500000002,218.24000499999997,214.261887,31571700
951,2018-09-19,218.5,219.61999500000002,215.30000299999998,218.36999500000002,214.389496,27123800
952,2018-09-20,220.24000499999997,222.27999900000003,219.149994,220.02999900000003,216.01927200000003,26608800
953,2018-09-21,220.77999900000003,221.36000099999998,217.289993,217.66000400000001,213.69245899999999,96246700
954,2018-09-24,216.82000699999998,221.25999500000003,216.63000499999998,220.789993,216.765396,27693400
955,2018-09-25,219.75,222.82000699999998,219.69999700000002,222.190002,218.139877,24554400
956,2018-09-26,221.0,223.75,219.75999500000003,220.419998,216.40214500000002,23984700
957,2018-09-27,223.82000699999998,226.440002,223.539993,224.94999700000002,220.849579,30181200
958,2018-09-28,224.789993,225.83999599999999,224.020004,225.74000499999997,221.62516800000003,22929400
959,2018-10-01,227.94999700000002,229.419998,226.350006,227.25999500000003,223.11746200000002,23600800
960,2018-10-02,227.25,230.0,226.63000499999998,229.27999900000003,225.100647,24788200
961,2018-10-03,230.05000299999998,233.47000099999997,229.77999900000003,232.07000699999998,227.839798,28654800
962,2018-10-04,230.77999900000003,232.350006,226.729996,227.99000499999997,223.83416699999998,32042000
963,2018-10-05,227.960007,228.41000400000001,220.580002,224.289993,220.20159900000002,33580500
964,2018-10-08,222.210007,224.80000299999998,220.19999700000002,223.770004,219.69110099999997,29663900
965,2018-10-09,223.63999900000002,227.270004,222.25,226.86999500000002,222.734589,26891000
966,2018-10-10,225.460007,226.350006,216.05000299999998,216.36000099999998,212.41615299999998,41990600
967,2018-10-11,214.520004,219.5,212.32000699999998,214.44999700000002,210.54097000000002,53124400
968,2018-10-12,220.419998,222.88000499999998,216.83999599999999,222.11000099999998,218.06134,40337900
969,2018-10-15,221.16000400000001,221.830002,217.270004,217.36000099999998,213.397919,30791000
970,2018-10-16,218.92999300000002,222.99000499999997,216.75999500000003,222.149994,218.10060099999998,29184000
971,2018-10-17,222.30000299999998,222.63999900000002,219.33999599999999,221.190002,217.15811200000002,22885400
972,2018-10-18,217.86000099999998,219.74000499999997,213.0,216.020004,212.08235200000001,32581300
973,2018-10-19,218.059998,221.25999500000003,217.42999300000002,219.309998,215.31236299999998,33078700
974,2018-10-22,219.789993,223.36000099999998,218.940002,220.649994,216.627945,28792100
975,2018-10-23,215.830002,223.25,214.69999700000002,222.729996,218.670029,38767800
976,2018-10-24,222.600006,224.229996,214.539993,215.08999599999999,211.169296,40925500
977,2018-10-25,217.710007,221.38000499999998,216.75,219.80000299999998,215.793457,29855800
978,2018-10-26,215.899994,220.190002,212.669998,216.30000299999998,212.35723900000002,47258400
979,2018-10-29,219.190002,219.690002,206.08999599999999,212.24000499999997,208.371262,45935500
980,2018-10-30,211.149994,215.17999300000002,209.270004,213.30000299999998,209.411926,36660000
981,2018-10-31,216.88000499999998,220.44999700000002,216.61999500000002,218.86000099999998,214.87059,38358900
982,2018-11-01,219.05000299999998,222.36000099999998,216.809998,222.22000099999997,218.169342,58323200
983,2018-11-02,209.550003,213.649994,205.429993,207.479996,203.69799799999998,91328700
984,2018-11-05,204.300003,204.389999,198.169998,201.58999599999999,197.915375,66163700
985,2018-11-06,201.919998,204.720001,201.690002,203.770004,200.055649,31882900
986,2018-11-07,205.970001,210.059998,204.130005,209.94999700000002,206.122986,33424400
987,2018-11-08,209.979996,210.11999500000002,206.75,208.490005,205.403809,25362600
988,2018-11-09,205.550003,206.009995,202.25,204.470001,201.443298,34365800
989,2018-11-12,199.0,199.850006,193.78999299999998,194.169998,191.295761,51135500
990,2018-11-13,191.630005,197.179993,191.449997,192.229996,189.384476,46882900
991,2018-11-14,193.899994,194.479996,185.929993,186.800003,184.034882,60801000
992,2018-11-15,188.389999,191.970001,186.899994,191.41000400000001,188.57663,46478800
993,2018-11-16,190.5,194.970001,189.46000700000002,193.529999,190.66523700000002,36928300
994,2018-11-19,190.0,190.699997,184.990005,185.860001,183.10878,41925300
995,2018-11-20,178.369995,181.470001,175.509995,176.979996,174.360245,67825200
996,2018-11-21,179.729996,180.270004,176.550003,176.779999,174.163193,31124200
997,2018-11-23,174.940002,176.600006,172.100006,172.28999299999998,169.739655,23624000
998,2018-11-26,174.240005,174.949997,170.259995,174.619995,172.035172,44998500
999,2018-11-27,171.509995,174.770004,170.880005,174.240005,171.660797,41387400
1000,2018-11-28,176.729996,181.28999299999998,174.929993,180.940002,178.261627,46062500
1001,2018-11-29,182.66000400000001,182.800003,177.699997,179.550003,176.892197,41770000
1002,2018-11-30,180.28999299999998,180.330002,177.029999,178.580002,175.936554,39531500
1003,2018-12-03,184.46000700000002,184.940002,181.21000700000002,184.820007,182.084183,40802500
1004,2018-12-04,180.949997,182.389999,176.270004,176.690002,174.074539,41344300
1005,2018-12-06,171.759995,174.779999,170.419998,174.720001,172.133682,43098400
1006,2018-12-07,173.490005,174.490005,168.300003,168.490005,165.995926,42281600
1007,2018-12-10,165.0,170.08999599999999,163.330002,169.600006,167.089478,62026000
1008,2018-12-11,171.66000400000001,171.78999299999998,167.0,168.630005,166.13385,47281700
1009,2018-12-12,170.399994,171.919998,169.020004,169.100006,166.596878,35627700
1010,2018-12-13,170.490005,172.570007,169.550003,170.949997,168.419479,31898600
1011,2018-12-14,169.0,169.080002,165.279999,165.479996,163.030457,40703700
1012,2018-12-17,165.449997,168.350006,162.729996,163.940002,161.51326,44287900
1013,2018-12-18,165.380005,167.529999,164.389999,166.070007,163.61174,33841500
1014,2018-12-19,166.0,167.449997,159.08999599999999,160.889999,158.508408,49047300
1015,2018-12-20,160.399994,162.110001,155.300003,156.830002,154.508499,64773000
1016,2018-12-21,156.860001,158.16000400000001,149.630005,150.729996,148.498795,95744600
1017,2018-12-24,148.149994,151.550003,146.58999599999999,146.830002,144.65653999999998,37169200
1018,2018-12-26,148.300003,157.229996,146.720001,157.169998,154.843475,58582500
1019,2018-12-27,155.83999599999999,156.770004,150.070007,156.149994,153.83856200000002,53117100
1020,2018-12-28,157.5,158.520004,154.550003,156.229996,153.917389,42291400
1021,2018-12-31,158.529999,159.360001,156.479996,157.740005,155.405045,35003500
1022,2019-01-02,154.889999,158.850006,154.229996,157.919998,155.582367,37039700
1023,2019-01-03,143.979996,145.720001,142.0,142.190002,140.08522,91312200
1024,2019-01-04,144.529999,148.550003,143.800003,148.259995,146.06535300000002,58607100
1025,2019-01-07,148.699997,148.830002,145.899994,147.929993,145.740265,54777800
1026,2019-01-08,149.559998,151.820007,148.520004,150.75,148.518509,41025300
1027,2019-01-09,151.28999299999998,154.529999,149.630005,153.309998,151.040604,45099100
1028,2019-01-10,152.5,153.970001,150.860001,153.800003,151.523376,35780700
1029,2019-01-11,152.880005,153.699997,151.509995,152.28999299999998,150.035706,27023200
1030,2019-01-14,150.850006,151.270004,149.220001,150.0,147.779602,32439200
1031,2019-01-15,150.270004,153.389999,150.050003,153.070007,150.804169,28710900
1032,2019-01-16,153.080002,155.880005,153.0,154.940002,152.64648400000002,30569700
1033,2019-01-17,154.199997,157.66000400000001,153.259995,155.860001,153.552872,29821200
1034,2019-01-18,157.5,157.880005,155.979996,156.820007,154.498657,33751000
1035,2019-01-22,156.41000400000001,156.729996,152.619995,153.300003,151.030777,30394000
1036,2019-01-23,154.149994,155.139999,151.699997,153.919998,151.64158600000002,23130600
1037,2019-01-24,154.110001,154.479996,151.740005,152.699997,150.439636,25441500
1038,2019-01-25,155.479996,158.130005,154.320007,157.759995,155.424744,33535500
1039,2019-01-28,155.78999299999998,156.330002,153.66000400000001,156.300003,153.98635900000002,26192100
1040,2019-01-29,156.25,158.130005,154.110001,154.679993,152.39032,41587200
1041,2019-01-30,163.25,166.149994,160.229996,165.25,162.80386399999998,61109800
1042,2019-01-31,166.110001,169.0,164.559998,166.440002,163.97624199999998,40739600
1043,2019-02-01,166.96000700000002,168.979996,165.929993,166.520004,164.055069,32668100
1044,2019-02-04,167.41000400000001,171.66000400000001,167.279999,171.25,168.71504199999998,31495500
1045,2019-02-05,172.860001,175.080002,172.350006,174.179993,171.601685,36101600
1046,2019-02-06,174.649994,175.570007,172.850006,174.240005,171.660797,28239600
